rank,tier,zip,state,owner,units,fhfa_a1
2352,B,11725,NY,8525,9452,9.9
2353,B,35007,AL,8523,10634,6.76
2354,B,94928,CA,8521,17449,1.73
2355,B,08755,NJ,8520,11318,0.25
2356,B,72019,AR,8518,11926,2.14
2357,B,34743,FL,8518,13307,3.01
2358,B,91354,CA,8518,11258,-1.89
2359,B,98335,WA,8513,11457,4.34
2360,B,60013,IL,8513,9906,6.01
2361,B,75605,TX,8511,16425,3.67
2362,B,48858,MI,8508,19396,5.75
2363,B,61614,IL,8507,13870,7.58
2364,B,77082,TX,8505,24994,26.92
2365,B,07712,NJ,8505,19321,5.6
2366,B,60174,IL,8504,13115,4.84
2367,B,94025,CA,8503,16259,14.79
2368,B,12303,NY,8503,12533,7.54
2369,B,37604,TN,8502,19334,5.34
2370,B,68701,NE,8501,13806,3.18
2371,B,49315,MI,8501,9527,6.0
2372,B,33183,FL,8499,12734,-1.52
2373,B,93422,CA,8499,13702,4.76
2374,B,22310,VA,8499,11116,3.4
2375,B,80021,CO,8498,17353,0.66
2376,B,76052,TX,8497,10050,3.0
2377,B,53405,WI,8495,11509,6.68
2378,B,30512,GA,8491,13464,4.35
2379,B,34957,FL,8488,17269,-5.4
2380,B,34202,FL,8488,12543,41.9
2381,B,85119,AZ,8488,13462,3.05
2382,B,96817,HI,8487,21489,5.93
2383,B,83634,ID,8486,10480,7.22
2384,B,68601,NE,8485,12963,3.57
2385,B,60175,IL,8484,9170,5.77
2386,B,33180,FL,8483,21112,43.68
2387,B,67037,KS,8479,12680,3.9
2388,B,88011,NM,8478,15160,2.11
2389,B,76036,TX,8477,11807,4.68
2390,B,93552,CA,8477,11329,-1.85
2391,B,84075,UT,8475,9575,1.81
2392,B,81301,CO,8473,16548,4.32
2393,B,92869,CA,8473,11918,2.16
2394,B,60487,IL,8473,9293,4.86
2395,B,33462,FL,8470,15911,-0.44
2396,B,70663,LA,8466,12767,0.25
2397,B,06880,CT,8465,10348,12.41
2398,B,68521,NE,8464,15657,1.7
2399,B,72712,AR,8461,16245,-1.4
2400,B,61401,IL,8459,15449,6.81
2401,B,19468,PA,8459,11560,-1.71
2402,B,89014,NV,8457,18062,0.28
2403,B,34974,FL,8456,13850,3.54
2404,B,45248,OH,8456,9729,5.84
2405,B,08302,NJ,8454,16038,11.63
2406,B,97477,OR,8454,16572,4.88
2407,B,49316,MI,8450,9673,4.95
2408,B,32832,FL,8449,13031,12.5
2409,B,54880,WI,8448,14325,5.33
2410,B,85392,AZ,8447,14481,-7.09
2411,B,66212,KS,8447,15217,7.05
2412,B,15146,PA,8446,13508,0.54
2413,B,92649,CA,8445,15178,14.4
2414,B,76112,TX,8437,19077,1.87
2415,B,86301,AZ,8435,13863,0.77
2416,B,36116,AL,8431,20007,6.21
2417,B,17022,PA,8428,12950,4.64
2418,B,95361,CA,8426,12913,3.57
2419,B,98445,WA,8425,12546,1.39
2420,B,72601,AR,8423,13790,1.85
2421,B,77072,TX,8422,20371,11.62
2422,B,22032,VA,8421,9988,2.61
2423,B,52405,IA,8421,12283,3.72
2424,B,13090,NY,8421,12591,5.08
2425,B,47403,IN,8418,16271,0.85
2426,B,48336,MI,8416,12296,3.86
2427,B,77357,TX,8415,12638,2.76
2428,B,92020,CA,8413,20311,1.84
2429,B,85739,AZ,8412,9858,9.49
2430,B,45503,OH,8412,15458,2.77
2431,B,78573,TX,8405,13339,5.58
2432,B,63901,MO,8405,15478,3.09
2433,B,37115,TN,8403,19845,-0.68
2434,B,97321,OR,8403,11790,2.07
2435,B,03104,NH,8402,15715,7.82
2436,B,85297,AZ,8401,11146,-6.01
2437,B,43214,OH,8397,14343,1.27
2438,B,77833,TX,8396,13261,2.54
2439,B,72076,AR,8393,17780,6.92
2440,B,92069,CA,8392,15687,-1.38
2441,B,22315,VA,8392,11660,1.78
2442,B,02072,MA,8392,11346,6.15
2443,B,32547,FL,8389,16112,-3.8
2444,B,45042,OH,8389,12324,10.35
2445,B,19151,PA,8388,15084,6.76
2446,B,10475,NY,8388,19333,12.09
2447,B,94952,CA,8387,14794,2.14
2448,B,59405,MT,8386,15260,3.45
2449,B,02124,MA,8386,21264,10.22
2450,B,32808,FL,8384,21291,0.32
2451,B,59601,MT,8384,15937,3.7
2452,B,90220,CA,8380,14067,3.2
2453,B,37160,TN,8378,14130,2.04
2454,B,46544,IN,8377,13661,3.16
2455,B,98087,WA,8373,16625,1.07
2456,B,92374,CA,8373,15038,1.67
2457,B,47274,IN,8371,13590,6.4
2458,B,32080,FL,8370,16658,3.36
2459,B,44883,OH,8370,12823,3.91
2460,B,37055,TN,8369,12160,5.59
2461,B,48085,MI,8368,9330,2.85
2462,B,93420,CA,8367,13823,4.07
2463,B,95307,CA,8367,13221,4.17
2464,B,44514,OH,8365,10368,4.66
2465,B,45066,OH,8365,9747,3.47
2466,B,60156,IL,8364,10150,6.7
2467,B,07860,NJ,8361,11473,4.65
2468,B,48092,MI,8361,11052,0.52
2469,B,28560,NC,8360,14165,2.22
2470,B,95472,CA,8360,12595,1.4
2471,B,62301,IL,8357,15295,5.58
2472,B,21075,MD,8356,13191,2.13
2473,B,15010,PA,8355,12620,7.17
2474,B,85353,AZ,8353,12500,1.44
2475,B,72143,AR,8351,14948,1.34
2476,B,94941,CA,8348,13860,8.75
2477,B,91750,CA,8347,12928,1.18
2478,B,20886,MD,8346,13024,20.07
2479,B,48867,MI,8345,12660,7.07
2480,B,32605,FL,8342,11651,2.53
2481,B,65536,MO,8339,13156,7.47
2482,B,92879,CA,8339,14919,0.46
2483,B,73071,OK,8334,19192,-0.7
2484,B,14424,NY,8334,14482,10.31
2485,B,34771,FL,8333,10978,-0.02
2486,B,17268,PA,8333,12693,4.51
2487,B,29609,SC,8332,14840,1.0
2488,B,92262,CA,8330,19940,0.46
2489,B,46304,IN,8329,11521,4.58
2490,B,27712,NC,8326,9686,-0.93
2491,B,34285,FL,8325,16081,-7.02
2492,B,72704,AR,8325,14098,2.37
2493,B,32207,FL,8320,18866,-0.07
2494,B,32223,FL,8318,10639,-1.73
2495,B,34736,FL,8317,10029,-1.93
2496,B,32221,FL,8316,11650,-0.14
2497,B,84092,UT,8316,9942,1.57
2498,B,75069,TX,8314,16958,-1.01
2499,B,91941,CA,8314,13250,3.33
2500,B,91711,CA,8311,13219,5.65
2501,B,23803,VA,8308,19826,9.49
2502,B,49686,MI,8306,13261,4.33
2503,B,20715,MD,8306,9168,4.02
2504,B,55109,MN,8304,13376,0.26
2505,B,30549,GA,8303,10673,1.91
2506,B,78227,TX,8303,16008,-2.6
2507,B,14223,NY,8303,10586,1.48
2508,B,15101,PA,8300,11240,6.54
2509,B,55038,MN,8298,9355,-1.14
2510,B,98502,WA,8295,15550,1.78
2511,B,49015,MI,8294,12522,2.63
2512,B,27517,NC,8290,13015,6.05
2513,B,46234,IN,8288,10929,6.46
2514,B,17325,PA,8283,12021,0.71
2515,B,19135,PA,8283,14323,8.5
2516,B,76119,TX,8283,16697,3.09
2517,B,96782,HI,8280,12699,-2.49
2518,B,92591,CA,8279,14779,2.18
2519,B,83714,ID,8279,11672,-0.74
2520,B,62526,IL,8278,16425,3.65
2521,B,31406,GA,8267,15424,1.62
2522,B,28590,NC,8267,11793,7.81
2523,B,48348,MI,8266,9151,3.41
2524,B,48088,MI,8266,9633,3.19
2525,B,66502,KS,8262,20700,4.89
2526,B,30067,GA,8259,21168,0.72
2527,B,11228,NY,8259,16336,2.32
2528,B,62002,IL,8253,14832,7.81
2529,B,31909,GA,8250,17486,6.35
2530,B,40065,KY,8249,12943,2.17
2531,B,80631,CO,8245,18871,0.06
2532,B,13502,NY,8245,15337,8.14
2533,B,03051,NH,8245,10080,5.96
2534,B,55123,MN,8243,10260,0.23
2535,B,39466,MS,8242,12870,4.75
2536,B,98271,WA,8242,12040,1.3
2537,B,19119,PA,8240,13909,5.32
2538,B,33569,FL,8235,10571,-15.3
2539,B,25801,WV,8234,15185,10.2
2540,B,92395,CA,8231,16394,1.32
2541,B,10308,NY,8231,11093,11.33
2542,B,33629,FL,8229,11237,11.6
2543,B,33596,FL,8227,10455,2.49
2544,B,99577,AK,8226,10854,7.53
2545,B,78753,TX,8217,25345,-2.66
2546,B,92236,CA,8214,12629,1.38
2547,B,92508,CA,8211,10356,3.39
2548,B,95661,CA,8211,13832,1.33
2549,B,72032,AR,8208,14255,1.93
2550,B,73020,OK,8207,9857,5.32
2551,B,44236,OH,8207,9388,3.06
2552,B,55912,MN,8206,12443,8.33
2553,B,82901,WY,8203,12696,7.19
2554,B,06074,CT,8203,10133,8.14
2555,B,93555,CA,8201,14401,3.26
2556,B,43119,OH,8200,11666,0.43
2557,B,60409,IL,8199,16868,0.45
2558,B,47802,IN,8196,14682,8.79
2559,B,84123,UT,8192,14716,0.99
2560,B,20853,MD,8192,10028,-1.01
2561,B,92626,CA,8188,20643,-12.29
2562,B,77904,TX,8185,12822,-0.13
2563,B,78418,TX,8184,16171,4.71
2564,B,02130,MA,8184,18802,6.94
2565,B,71112,LA,8183,14248,2.81
2566,B,35640,AL,8182,11023,-0.46
2567,B,02919,RI,8182,11993,10.83
2568,B,74006,OK,8181,11820,3.43
2569,B,14215,NY,8178,19203,7.65
2570,B,42001,KY,8177,14815,4.26
2571,B,60124,IL,8177,8806,1.69
2572,B,48195,MI,8174,13033,4.54
2573,B,53406,WI,8172,11634,11.43
2574,B,33328,FL,8171,10731,-1.62
2575,B,43614,OH,8171,14651,6.27
2576,B,34109,FL,8170,16027,1.76
2577,B,89183,NV,8169,16250,-9.83
2578,B,18360,PA,8168,12743,7.42
2579,B,94555,CA,8166,12110,-10.53
2580,B,27105,NC,8165,18130,2.46
2581,B,48045,MI,8164,12401,5.48
2582,B,32835,FL,8162,19377,3.1
2583,B,93635,CA,8162,14835,0.17
2584,B,08610,NJ,8162,12363,9.05
2585,B,11050,NY,8161,12329,0.36
2586,B,46254,IN,8160,17955,2.56
2587,B,38138,TN,8157,10747,-0.94
2588,B,61604,IL,8150,13341,8.21
2589,B,97502,OR,8149,11717,3.9
2590,B,78415,TX,8148,15465,-1.63
2591,B,19150,PA,8148,10868,2.78
2592,B,60431,IL,8146,9368,6.76
2593,B,19116,PA,8146,14166,3.68
2594,B,44131,OH,8143,8861,4.75
2595,B,34982,FL,8140,12356,0.5
2596,B,44143,OH,8138,11879,6.49
2597,B,43050,OH,8136,13416,4.44
2598,B,13601,NY,8134,18653,1.25
2599,B,96792,HI,8133,15516,-1.46
2600,B,30238,GA,8133,14899,-9.57
2601,B,44601,OH,8133,14532,6.46
2602,B,60169,IL,8130,13114,7.91
2603,B,60560,IL,8128,10022,6.25
2604,B,40219,KY,8124,16699,4.99
2605,B,77049,TX,8121,12618,31.85
2606,B,18704,PA,8120,14531,7.93
2607,B,50501,IA,8117,13198,2.86
2608,B,39180,MS,8117,14397,-1.17
2609,B,85304,AZ,8116,10547,-1.65
2610,B,76002,TX,8115,10030,-1.06
2611,B,11570,NY,8113,11368,1.3
2612,B,77345,TX,8111,9860,-7.99
2613,B,61832,IL,8110,16390,11.88
2614,B,01020,MA,8110,14154,5.87
2615,B,37355,TN,8109,12288,2.2
2616,B,46947,IN,8109,12113,4.31
2617,B,48603,MI,8104,13367,2.69
2618,B,46815,IN,8104,11060,0.95
2619,B,32713,FL,8102,10013,0.71
2620,B,91767,CA,8102,15653,6.65
2621,B,33610,FL,8101,17995,-1.33
2622,B,80916,CO,8100,15464,2.08
2623,B,55021,MN,8100,12421,3.84
2624,B,26101,WV,8098,14134,0.97
2625,B,71909,AR,8097,10563,16.9
2626,B,19064,PA,8096,8839,6.43
2627,B,80817,CO,8095,11649,-0.72
2628,B,60051,IL,8093,10210,4.88
2629,B,98056,WA,8091,15609,2.55
2630,B,54449,WI,8091,12455,8.62
2631,B,94134,CA,8090,13232,4.69
2632,B,52806,IA,8087,12092,1.9
2633,B,97086,OR,8086,13440,-0.63
2634,B,19355,PA,8084,11815,5.62
2635,B,33162,FL,8082,16719,7.32
2636,B,47203,IN,8081,11149,3.73
2637,B,67217,KS,8077,13477,2.47
2638,B,60452,IL,8077,10557,6.15
2639,B,78541,TX,8075,17669,-5.64
2640,B,37205,TN,8073,12612,-3.31
2641,B,98802,WA,8072,12516,2.46
2642,B,46321,IN,8072,9786,2.06
2643,B,11379,NY,8070,15237,5.75
2644,B,80922,CO,8069,11355,-0.62
2645,B,37172,TN,8066,12253,3.47
2646,B,71203,LA,8065,17178,6.05
2647,B,77523,TX,8063,10448,4.54
2648,B,11419,NY,8063,13607,6.58
2649,B,77662,TX,8060,11820,-1.71
2650,B,03062,NH,8060,12042,3.35
2651,B,60538,IL,8058,10729,5.36
2652,B,64114,MO,8055,13463,1.01
2653,B,33547,FL,8053,10162,-13.35
2654,B,63755,MO,8052,10867,4.81
2655,B,78213,TX,8051,18184,-0.01
2656,B,24060,VA,8050,22797,4.34
2657,B,49507,MI,8048,13773,7.09
2658,B,01845,MA,8048,12010,2.81
2659,B,33598,FL,8046,9710,26.06
2660,B,32205,FL,8046,16188,0.03
2661,B,84780,UT,8044,12922,-0.91
2662,B,20001,DC,8043,26728,4.75
2663,B,37801,TN,8042,12254,1.78
2664,B,55904,MN,8039,12984,1.99
2665,B,45365,OH,8030,12610,6.16
2666,B,35601,AL,8029,15168,-3.53
2667,B,89128,NV,8026,16840,1.98
2668,B,98272,WA,8026,10313,1.27
2669,B,95240,CA,8025,17304,0.78
2670,B,97420,OR,8021,12967,-3.24
2671,B,85023,AZ,8021,14765,-1.11
2672,B,28443,NC,8016,11276,0.18
2673,B,34446,FL,8014,9588,10.48
2674,B,23228,VA,8014,16724,6.91
2675,B,78723,TX,8013,17065,1.41
2676,B,94903,CA,8013,12708,-2.68
2677,B,79118,TX,8012,11116,2.02
2678,B,20747,MD,8012,17271,2.79
2679,B,46311,IN,8012,9128,0.59
2680,B,76116,TX,8009,25808,3.39
2681,B,90277,CA,8008,18229,-21.18
2682,B,02536,MA,8008,12151,-2.53
2683,B,78734,TX,8005,10885,0.75
2684,B,14617,NY,8005,9747,8.67
2685,B,18062,PA,8002,10353,5.42
2686,B,32967,FL,8001,12358,-2.77
2687,B,92596,CA,8001,10225,3.1
2688,B,22309,VA,7994,13082,0.81
2689,B,46375,IN,7994,10064,4.93
2690,B,22152,VA,7992,9779,0.41
2691,B,60202,IL,7991,15024,6.18
2692,B,70364,LA,7990,12423,-4.09
2693,B,70094,LA,7990,13683,-0.65
2694,B,42003,KY,7990,14132,3.53
2695,B,78621,TX,7987,10671,7.61
2696,B,94598,CA,7987,10735,0.91
2697,B,11901,NY,7986,13126,4.7
2698,B,33325,FL,7984,11052,10.16
2699,B,60660,IL,7984,23508,13.71
2700,B,16510,PA,7984,10354,13.29
2701,B,33756,FL,7983,15474,2.31
2702,B,37774,TN,7983,10020,-3.29
2703,B,23233,VA,7981,13184,2.48
2704,B,29582,SC,7980,27559,12.24
2705,B,53186,WI,7979,15066,5.21
2706,B,76126,TX,7978,10598,1.68
2707,B,98110,WA,7978,10728,2.12
2708,B,99801,AK,7977,13045,6.4
2709,B,63130,MO,7976,14106,2.34
2710,B,95409,CA,7975,12499,-0.15
2711,B,80917,CO,7972,13656,1.48
2712,B,45211,OH,7972,17169,4.17
2713,B,28304,NC,7971,16424,0.89
2714,B,95833,CA,7969,16751,-0.01
2715,B,72401,AR,7966,19328,4.29
2716,B,11358,NY,7966,13806,-0.35
2717,B,95603,CA,7963,12538,2.24
2718,B,97322,OR,7963,14867,-0.25
2719,B,60656,IL,7962,12840,4.77
2720,B,46322,IN,7959,10791,2.55
2721,B,18944,PA,7959,10107,1.76
2722,B,44221,OH,7958,14379,3.91
2723,B,40701,KY,7957,13305,3.33
2724,B,01867,MA,7956,9895,5.93
2725,B,33326,FL,7954,12679,8.45
2726,B,96002,CA,7952,13685,1.75
2727,B,60181,IL,7952,12485,8.79
2728,B,52501,IA,7950,13654,0.21
2729,B,44109,OH,7950,19588,6.04
2730,B,68506,NE,7948,13044,3.18
2731,B,06040,CT,7946,15550,4.96
2732,B,90713,CA,7945,9615,2.2
2733,B,47362,IN,7944,12523,1.3
2734,B,82601,WY,7943,12967,5.3
2735,B,64012,MO,7941,12722,4.11
2736,B,20720,MD,7939,8658,1.5
2737,B,14616,NY,7937,12281,5.47
2738,B,07110,NJ,7936,11981,7.29
2739,B,07430,NJ,7934,10058,8.46
2740,B,60438,IL,7933,12230,0.81
2741,B,17015,PA,7932,10025,6.34
2742,B,04240,ME,7931,16852,8.67
2743,B,44313,OH,7930,14054,3.26
2744,B,63379,MO,7928,10464,1.69
2745,B,30161,GA,7927,14924,-0.01
2746,B,33455,FL,7926,11681,4.86
2747,B,48105,MI,7925,16773,0.16
2748,B,17046,PA,7924,13570,3.17
2749,B,30030,GA,7921,14672,1.16
2750,B,71730,AR,7919,13774,1.01
2751,B,12533,NY,7915,9419,4.34
2752,B,32211,FL,7915,15250,-2.69
2753,B,80239,CO,7915,13892,0.35
2754,B,08648,NJ,7912,12217,7.05
2755,B,74137,OK,7911,12402,5.06
2756,B,73533,OK,7910,12969,13.7
2757,B,63136,MO,7908,22059,0.91
2758,B,16823,PA,7905,11679,6.61
2759,B,44149,OH,7905,8632,4.02
2760,B,51106,IA,7904,11681,2.76
2761,B,62221,IL,7903,12460,7.08
2762,B,49085,MI,7902,11468,2.92
2763,B,14043,NY,7901,11743,3.05
2764,B,02860,RI,7900,21467,6.33
2765,B,72701,AR,7899,20057,1.29
2766,B,20601,MD,7896,10560,5.65
2767,B,48382,MI,7895,8857,4.42
2768,B,78133,TX,7891,11208,-3.34
2769,B,02132,MA,7889,11967,3.3
2770,B,31024,GA,7877,12532,6.31
2771,B,28081,NC,7877,12400,3.68
2772,B,20707,MD,7877,15146,7.49
2773,B,53209,WI,7876,21466,7.87
2774,B,60901,IL,7876,15357,1.07
2775,B,48192,MI,7876,11441,8.33
2776,B,84321,UT,7875,17213,2.34
2777,B,70360,LA,7875,12283,4.48
2778,B,73064,OK,7874,10285,-0.2
2779,B,78516,TX,7874,12469,20.32
2780,B,19141,PA,7874,16290,1.6
2781,B,37716,TN,7873,11461,-0.27
2782,B,22042,VA,7873,12598,3.61
2783,B,78539,TX,7872,15759,1.29
2784,B,98311,WA,7870,11019,-0.08
2785,B,75232,TX,7869,11421,1.03
2786,B,53719,WI,7868,16160,3.16
2787,B,30082,GA,7866,12036,-1.95
2788,B,28681,NC,7866,11524,7.78
2789,B,92672,CA,7865,17487,-18.02
2790,B,96001,CA,7861,14370,-0.74
2791,B,92240,CA,7860,15977,3.05
2792,B,91107,CA,7860,14137,1.93
2793,B,46526,IN,7857,12570,6.23
2794,B,10304,NY,7856,17524,6.26
2795,B,44024,OH,7856,9560,3.01
2796,B,19803,DE,7854,8900,2.4
2797,B,73112,OK,7853,16413,-3.55
2798,B,19136,PA,7853,13841,5.13
2799,B,33811,FL,7848,10869,-0.97
2800,B,95820,CA,7847,14254,0.69
2801,B,98642,WA,7845,9736,3.13
2802,B,35022,AL,7845,10538,2.31
2803,B,87107,NM,7844,13441,3.89
2804,B,23834,VA,7841,11493,5.31
2805,B,78201,TX,7838,18661,3.3
2806,B,29566,SC,7832,13437,5.86
2807,B,33803,FL,7832,15086,-3.09
2808,B,84040,UT,7831,9454,3.11
2809,B,78596,TX,7827,15824,5.46
2810,B,85629,AZ,7827,10393,9.75
2811,B,76048,TX,7825,12737,1.88
2812,B,27028,NC,7825,11096,4.81
2813,B,11220,NY,7824,30897,6.26
2814,B,94121,CA,7824,19742,18.04
2815,B,94804,CA,7821,16659,3.96
2816,B,95401,CA,7821,14281,3.31
2817,B,94070,CA,7820,11958,-2.93
2818,B,52240,IA,7818,17035,5.68
2819,B,94901,CA,7816,16412,6.48
2820,B,48906,MI,7813,12180,2.15
2821,B,08075,NJ,7809,12092,8.8
2822,B,75022,TX,7807,9491,2.61
2823,B,92543,CA,7807,15225,2.61
2824,B,10541,NY,7806,9614,5.97
2825,B,34613,FL,7805,10532,4.16
2826,B,37215,TN,7804,11281,2.98
2827,B,33016,FL,7804,16158,1.13
2828,B,07601,NJ,7802,21405,12.08
2829,B,01757,MA,7801,11833,3.8
2830,B,45241,OH,7801,11131,11.69
2831,B,76021,TX,7800,15410,-0.67
2832,B,39120,MS,7799,14963,6.7
2833,B,75062,TX,7799,18718,0.6
2834,B,79915,TX,7799,14139,3.34
2835,B,01886,MA,7797,9181,3.14
2836,B,01880,MA,7795,11513,3.36
2837,B,06877,CT,7794,9848,9.04
2838,B,91214,CA,7794,11092,5.28
2839,B,61108,IL,7793,12650,7.98
2840,B,33991,FL,7790,11563,-4.15
2841,B,16602,PA,7788,13171,8.75
2842,B,61571,IL,7787,10273,4.63
2843,B,48134,MI,7786,9579,5.06
2844,B,27312,NC,7783,10613,9.73
2845,B,34113,FL,7782,16461,0.32
2846,B,95207,CA,7782,20300,-5.43
2847,B,61822,IL,7781,11923,2.37
2848,B,32806,FL,7780,12529,-0.49
2849,B,70448,LA,7780,10372,0.09
2850,B,46158,IN,7780,10051,5.75
2851,B,97132,OR,7779,12411,4.2
2852,B,20111,VA,7778,12066,2.19
2853,B,71901,AR,7775,14952,3.05
2854,B,34104,FL,7773,16062,8.34
2855,B,80304,CO,7773,11717,1.16
2856,B,33870,FL,7773,13933,-1.91
2857,B,33133,FL,7771,17235,7.23
2858,B,19901,DE,7771,15443,-1.49
2859,B,48081,MI,7767,9669,3.06
2860,B,37923,TN,7764,14238,2.36
2861,B,68164,NE,7763,12514,1.68
2862,B,11374,NY,7761,21197,7.73
2863,B,60459,IL,7761,10012,6.52
2864,B,38583,TN,7760,11158,4.01
2865,B,64155,MO,7759,11016,2.89
2866,B,85335,AZ,7758,11896,-3.33
2867,B,91790,CA,7754,13318,3.84
2868,B,40503,KY,7751,13437,4.46
2869,B,33309,FL,7748,14783,-0.72
2870,B,11967,NY,7745,8922,3.89
2871,B,74501,OK,7743,13223,3.6
2872,B,91351,CA,7739,10641,-2.41
2873,B,02186,MA,7738,9447,4.39
2874,B,44146,OH,7737,15270,8.11
2875,B,91942,CA,7736,18488,3.27
2876,B,12901,NY,7736,15426,12.25
2877,B,97305,OR,7732,15219,4.19
2878,B,79720,TX,7731,13309,5.41
2879,B,32141,FL,7729,9400,-0.94
2880,B,98375,WA,7727,10761,3.53
2881,B,84107,UT,7725,17287,3.37
2882,B,44202,OH,7725,9612,7.65
2883,B,97236,OR,7721,13736,0.64
2884,B,45247,OH,7720,10066,4.92
2885,B,90065,CA,7716,17197,4.11
2886,B,32926,FL,7715,10796,1.94
2887,B,03820,NH,7715,15460,7.07
2888,B,76240,TX,7713,12412,4.92
2889,B,44136,OH,7711,11019,-1.56
2890,B,48390,MI,7710,10995,5.67
2891,B,75119,TX,7709,11738,-2.38
2892,B,34788,FL,7705,11294,4.45
2893,B,85302,AZ,7703,15767,3.44
2894,B,23061,VA,7701,10045,7.6
2895,B,11365,NY,7701,16626,0.78
2896,B,60053,IL,7701,9546,9.77
2897,B,96080,CA,7700,13008,-0.34
2898,B,61821,IL,7697,13751,5.22
2899,B,92660,CA,7696,17144,-3.77
2900,B,60439,IL,7695,8962,5.28
2901,B,19977,DE,7694,9899,4.25
2902,B,19139,PA,7693,23896,0.09
2903,B,29203,SC,7691,18815,-1.17
2904,B,70601,LA,7690,16811,-10.95
2905,B,34205,FL,7687,16610,-9.15
2906,B,88007,NM,7687,10262,2.89
2907,B,52403,IA,7687,10759,5.59
2908,B,37919,TN,7686,15499,0.2
2909,B,55105,MN,7686,12045,5.28
2910,B,66049,KS,7683,15405,4.41
2911,B,30342,GA,7680,16147,1.04
2912,B,95632,CA,7678,10521,0.42
2913,B,90045,CA,7678,17981,3.48
2914,B,28086,NC,7674,11307,5.53
2915,B,02043,MA,7672,10059,3.57
2916,B,28658,NC,7671,10958,0.04
2917,B,55076,MN,7671,9525,1.1
2918,B,46176,IN,7668,12724,9.63
2919,B,79925,TX,7668,16272,-2.76
2920,B,28374,NC,7666,10532,3.33
2921,B,29527,SC,7665,11447,0.05
2922,B,80023,CO,7665,10647,-4.45
2923,B,98029,WA,7665,12667,20.43
2924,B,44406,OH,7661,9231,7.21
2925,B,70634,LA,7658,11300,-2.68
2926,B,04330,ME,7658,13017,0.29
2927,B,83835,ID,7657,10110,6.03
2928,B,95356,CA,7657,11802,0.34
2929,B,95695,CA,7654,15201,-0.22
2930,B,13501,NY,7652,17071,-1.21
2931,B,70517,LA,7650,11884,1.35
2932,B,88201,NM,7649,11738,4.5
2933,B,49707,MI,7643,11974,-0.24
2934,B,91104,CA,7642,14381,2.9
2935,B,43085,OH,7640,10961,6.38
2936,B,03103,NH,7640,16166,1.85
2937,B,30327,GA,7639,10442,4.97
2938,B,28602,NC,7638,12941,1.76
2939,B,98683,WA,7637,14352,2.74
2940,B,76712,TX,7636,11704,3.01
2941,B,60605,IL,7635,20478,-10.65
2942,B,67502,KS,7634,10868,5.87
2943,B,98292,WA,7632,10110,1.77
2944,B,64083,MO,7630,10058,3.55
2945,B,92673,CA,7630,10005,7.05
2946,B,03301,NH,7630,14486,4.92
2947,B,20871,MD,7629,8915,-4.61
2948,B,86305,AZ,7625,10920,0.07
2949,B,98597,WA,7625,10108,6.38
2950,B,97203,OR,7625,13462,1.05
2951,B,33614,FL,7623,19660,10.77
2952,B,21237,MD,7623,13171,2.09
2953,B,91801,CA,7622,21702,-0.57
2954,B,19144,PA,7621,23583,12.47
2955,B,77706,TX,7616,14963,0.08
2956,B,10512,NY,7616,9874,5.69
2957,B,33625,FL,7613,12025,1.78
2958,B,77075,TX,7613,13267,2.09
2959,B,50010,IA,7613,14732,2.32
2960,B,40258,KY,7612,11568,5.34
2961,B,94588,CA,7612,12496,-2.57
2962,B,48076,MI,7611,11016,1.64
2963,B,58501,ND,7611,13445,8.26
2964,B,01923,MA,7610,11405,5.96
2965,B,50263,IA,7609,11323,-1.02
2966,B,76903,TX,7609,14169,9.04
2967,B,29690,SC,7608,10318,5.21
2968,B,11722,NY,7606,10824,8.24
2969,B,78382,TX,7605,13048,-1.44
2970,B,91016,CA,7604,16171,8.48
2971,B,98926,WA,7603,14900,0.46
2972,B,75061,TX,7602,20187,-0.04
2973,B,40047,KY,7601,8975,6.78
2974,B,78750,TX,7599,12186,-0.88
2975,B,36582,AL,7591,10409,-4.98
2976,B,85737,AZ,7589,10574,1.02
2977,B,19713,DE,7589,12803,5.54
2978,B,85747,AZ,7588,10105,1.87
2979,B,93215,CA,7587,13207,5.62
2980,B,77093,TX,7584,14671,9.21
2981,B,70115,LA,7583,18134,1.18
2982,B,28211,NC,7582,15061,3.52
2983,B,22556,VA,7582,9976,5.73
2984,B,47025,IN,7582,9595,1.4
2985,B,55426,MN,7581,12099,1.46
2986,B,78717,TX,7580,14508,41.13
2987,B,52732,IA,7580,12911,2.6
2988,B,90230,CA,7579,14198,-2.92
2989,B,79932,TX,7577,11237,4.53
2990,B,46725,IN,7577,10435,0.75
2991,B,32789,FL,7576,12945,-0.57
2992,B,67846,KS,7575,13135,5.26
2993,B,32750,FL,7574,10541,0.52
2994,B,90712,CA,7573,10170,2.73
2995,B,78754,TX,7571,13195,11.64
2996,B,90731,CA,7570,24477,1.48
2997,B,36067,AL,7569,11481,-2.11
2998,B,98221,WA,7566,12177,8.82
2999,B,33772,FL,7566,12340,-0.29
3000,B,30277,GA,7565,8385,6.01
3001,B,31210,GA,7564,15768,5.26
3002,B,78737,TX,7563,8895,-3.07
3003,B,92595,CA,7563,10366,3.27
3004,B,78731,TX,7562,14939,0.12
3005,B,95821,CA,7560,16403,2.81
3006,B,48169,MI,7560,9045,3.93
3007,B,28150,NC,7559,13482,-1.96
3008,B,11768,NY,7559,8581,3.04
3009,B,75904,TX,7558,14829,5.42
